@relation trainingSet

@attribute 159 numeric
@attribute 160 numeric
@attribute 161 numeric
@attribute 162 numeric
@attribute 163 numeric
@attribute 164 numeric
@attribute 165 numeric
@attribute 166 numeric
@attribute 167 numeric
@attribute 168 numeric
@attribute 169 numeric
@attribute 170 numeric
@attribute 171 numeric
@attribute 172 numeric

@data
0.14235,-1,111.00098,11.642229,59.764486,40.477191,0,0,0,0,206.26472,133.24126,174.197372,26.201299
0.139297,-1,109.607738,18.983178,61.402159,36.823951,0,0,0,0,0,0,0,0
0.13811,-1,114.001753,19.201495,65.048757,35.599999,0,0,0,0,0,0,0,0
0.12808,-1,111.536324,19.18093,70.03962,35.989746,0,0,0,0,1169.702575,132.129517,392.628954,396.525031
0.130674,-1,114.741376,12.634097,56.696494,38.225783,0,0,0,0,1294.145717,133.436614,517.841948,466.359967
0.133599,-1,79.743839,15.041745,36.728131,22.943881,0,0,0,0,347.341822,112.04118,199.043993,81.852684
0.127225,-1,127.117665,9.067351,65.264593,41.351054,0,0,0,0,1120.552746,71.995014,374.404035,352.666976
0.13785,-1,114.998361,19.346267,70.077305,33.700304,0,0,0,0,0,0,0,0
0.140201,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140043,-1,105.553969,15.751959,60.369687,35.861897,0,0,0,0,0,0,0,0
0.133487,-1,162.710238,6.932002,67.053859,54.072878,0,0,0,0,0,0,0,0
0.144196,-1,499.802123,1.055843,120.442537,160.546034,0,0,0,0,0,0,0,0
0.127207,-1,79.332562,2.520611,45.274152,31.859972,0,0,0,0,466.203777,66.779091,197.084652,138.8468
0.13243,-1,109.960537,9.594336,60.785754,38.712014,0,0,0,0,0,0,0,0
0.117116,-1,117.032624,13.460736,60.011548,40.592174,0,0,0,0,340.066612,108.245729,167.753576,89.097212
0.130006,-1,114.893477,12.574196,55.970795,38.006017,0,0,0,0,0,0,0,0
0.139012,-1,116.444031,19.432032,76.031895,35.382435,0,0,0,0,1833.121789,35.638613,570.002713,703.2217
0.140517,-1,109.062062,18.946708,62.82496,35.503598,0,0,0,0,0,0,0,0
0.136707,-1,215.880656,3.267286,108.438948,74.471273,0,0,0,0,0,0,0,0
0.136561,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133083,-1,111.165599,13.560288,61.761732,38.255456,0,0,0,0,0,0,0,0
0.124132,-1,109.505272,10.892376,66.437971,37.379736,0,0,0,0,0,0,0,0
0.140749,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140099,-1,111.68217,15.028426,61.76798,38.085671,0,0,0,0,0,0,0,0
0.125216,-1,110.344095,11.57598,65.748747,37.556749,0,0,0,0,1906.343547,160.69021,767.603058,680.762289
0.136295,-1,28.261217,16.05526,23.193547,4.456432,0,0,0,0,498.442489,53.242406,186.492034,181.459139
0.130778,-1,122.0947,5.167306,72.879967,46.468341,0,0,0,0,258.110179,98.8051,143.764233,59.219527
0.110668,-1,114.736334,13.403538,56.350151,37.956549,0,0,0,0,0,0,0,0
0.130798,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13959,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135849,-1,101.800342,18.206731,61.500427,32.951649,0,0,0,0,381.386719,76.775489,182.951463,114.266202
0.13902,-1,120.489777,13.211025,62.960524,40.138475,0,0,0,0,0,0,0,0
0.133628,-1,111.409242,19.119433,67.926317,36.29074,0,0,0,0,0,0,0,0
0.118063,-1,108.88669,11.882548,59.742965,37.976414,0,0,0,0,0,0,0,0
0.135697,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.138137,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129355,-1,105.491306,13.442349,55.045047,35.982489,0,0,0,0,0,0,0,0
0.138717,-1,-1,-1,-1,-1,0,0,0,0,1518.271666,57.292986,566.109726,632.449311
0.13121,-1,113.704507,11.982731,62.946001,39.153818,0,0,0,0,0,0,0,0
0.141229,-1,109.085586,12.527789,64.66369,39.230058,0,0,0,0,0,0,0,0
0.138872,-1,108.472059,10.881001,60.588453,38.160053,0,0,0,0,0,0,0,0
0.12298,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132036,-1,-1,-1,-1,-1,0,0,0,0,2924.270469,93.927551,695.384488,1114.951561
0.131108,-1,109.328697,18.974107,61.606987,36.415822,0,0,0,0,0,0,0,0
0.134799,-1,110.061269,18.999517,60.821782,37.542886,0,0,0,0,0,0,0,0
0.140695,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136433,-1,105.708649,13.772795,55.099598,36.145356,0,0,0,0,1725.527793,67.405409,357.099067,612.107848
0.132751,-1,-1,-1,-1,-1,0,0,0,0,1343.851957,84.160051,508.84861,477.221057
0.140862,-1,103.248722,8.977737,60.575419,35.717079,0,0,0,0,0,0,0,0
0.136356,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132076,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136149,-1,126.194916,9.650416,61.665977,41.671014,0,0,0,0,1126.957058,149.602199,376.226068,340.905191
0.136707,-1,108.361199,18.882244,61.080599,36.340856,0,0,0,0,0,0,0,0
0.128133,-1,112.221368,12.412009,58.295417,40.850323,0,0,0,0,486.591639,62.290832,181.862154,154.343906
0.138203,-1,83.34815,1.628456,34.291102,27.317049,0,0,0,0,0,0,0,0
0.142149,-1,111.952074,11.733756,61.80237,38.710884,0,0,0,0,1244.776118,97.58857,488.71568,525.94729
0.115413,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14061,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141664,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137661,-1,114.774884,12.119744,60.092845,41.63602,0,0,0,0,2391.673563,80.845643,752.778681,901.145083
0.136713,-1,-1,-1,-1,-1,0,0,0,0,1482.892403,71.378271,510.286871,576.387679
0.140836,-1,111.589227,14.64889,61.685605,38.182881,0,0,0,0,0,0,0,0
0.132751,-1,113.07664,13.970538,61.962672,38.662258,0,0,0,0,1343.851957,84.160051,508.84861,477.221057
0.13646,-1,167.186664,4.297326,69.79457,60.542396,0,0,0,0,0,0,0,0
0.122138,-1,115.141532,14.703752,69.874409,39.07736,0,0,0,0,0,0,0,0
0.137754,-1,112.571598,19.172572,63.304281,36.924217,0,0,0,0,1400.272477,123.178877,461.648922,470.158369
0.144564,-1,1.061686,1.01009,1.027689,0.017348,0,0,0,0,0,0,0,0
0.136464,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142894,-1,108.88964,19.056947,67.756662,35.574146,0,0,0,0,0,0,0,0
0.132174,-1,113.188115,13.177413,56.655693,38.685447,0,0,0,0,0,0,0,0
0.141229,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.126828,-1,112.291903,13.598659,48.372553,35.457383,0,0,0,0,211.576516,71.126653,109.764102,51.373719
0.138298,-1,111.922339,14.249162,61.939945,38.211157,0,0,0,0,0,0,0,0
0.134794,-1,109.904253,12.476414,60.858479,38.184487,0,0,0,0,0,0,0,0
0.138375,-1,347.656144,3.4115,102.39816,118.081545,0,0,0,0,0,0,0,0
0.13828,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137133,-1,112.012391,9.162223,60.69508,39.236673,0,0,0,0,0,0,0,0
0.13609,-1,111.483334,12.67619,60.419763,38.745443,0,0,0,0,0,0,0,0
0.131298,-1,-1,-1,-1,-1,0,0,0,0,315.705839,145.337534,195.697499,61.639545
0.134924,-1,111.753263,8.223387,60.754952,39.377722,0,0,0,0,1853.069596,45.782368,629.938504,699.270211
0.135263,-1,109.483572,13.191975,54.836698,37.84043,0,0,0,0,0,0,0,0
0.118751,-1,113.404599,13.466902,62.236402,39.026875,0,0,0,0,0,0,0,0
0.141257,-1,114.632212,13.13325,61.864511,39.060993,0,0,0,0,0,0,0,0
0.11499,-1,66.45274,66.249133,66.353866,0.0773,0,0,0,0,197.90769,110.461353,160.45142,39.415063
0.13972,-1,85.531119,2.344949,33.776566,27.896734,0,0,0,0,0,0,0,0
0.137907,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.142867,-1,111.825866,13.266437,59.123577,40.565283,0,0,0,0,0,0,0,0
0.140385,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13828,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127905,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137259,-1,113.748877,13.315739,62.224559,39.031997,0,0,0,0,0,0,0,0
0.140055,-1,-1,-1,-1,-1,0,0,0,0,1258.129277,70.024995,395.04813,431.691099
0.131493,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.124897,-1,-1,-1,-1,-1,0,0,0,0,151.302867,59.614914,120.031106,35.567154
0.139852,-1,114.718817,13.321156,68.090316,37.787944,0,0,0,0,0,0,0,0
0.137028,-1,115.518852,11.188049,66.387266,40.269597,0,0,0,0,0,0,0,0
0.136976,-1,32.974352,5.246896,19.869885,10.17082,0,0,0,0,0,0,0,0
0.130458,-1,108.180908,12.508468,55.450415,37.603524,0,0,0,0,0,0,0,0
0.140873,-1,114.378687,13.564375,68.175204,37.910017,0,0,0,0,317.907802,71.476043,172.434664,105.728049
0.139215,-1,-1,-1,-1,-1,0,0,0,0,851.783235,65.692822,317.118934,291.192497
0.141312,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134128,-1,105.046263,11.15802,54.240943,36.179666,0,0,0,0,3245.711263,121.154774,778.338363,1124.866701
0.135741,-1,105.957284,15.500329,59.833425,37.681698,0,0,0,0,1013.583009,65.567791,311.891173,342.712062
0.13418,-1,-1,-1,-1,-1,0,0,0,0,213.07288,80.278352,154.485571,44.170214
0.140412,-1,109.953592,12.311592,58.749554,40.363691,0,0,0,0,0,0,0,0
0.137968,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.130778,-1,122.0947,5.167306,72.879967,46.468341,0,0,0,0,258.110179,98.8051,143.764233,59.219527
0.141857,-1,112.441374,19.1885,62.691051,35.644272,0,0,0,0,164.757172,58.003166,101.211121,36.654541
0.135717,-1,104.333183,13.169132,53.261773,35.618193,0,0,0,0,0,0,0,0
0.138623,-1,108.976512,18.956649,62.774683,35.477087,0,0,0,0,0,0,0,0
0.136753,-1,116.365121,20.3201,70.695071,35.842868,0,0,0,0,608.66941,78.144802,279.873521,199.625717
0.140092,-1,89.865169,15.799777,59.559694,23.796071,0,0,0,0,0,0,0,0
0.136789,-1,98.373819,14.704929,52.204972,31.461521,0,0,0,0,0,0,0,0
0.141275,-1,110.155754,11.703724,60.847837,38.312052,0,0,0,0,0,0,0,0
0.133386,-1,-1,-1,-1,-1,0,0,0,0,1322.27762,86.289444,388.077888,471.342251
0.138091,-1,-1,-1,-1,-1,0,0,0,0,1692.022073,90.618263,447.291418,623.532954
0.140732,-1,110.003074,4.714324,64.17096,40.466221,0,0,0,0,0,0,0,0
0.139855,-1,-1,-1,-1,-1,0,0,0,0,1249.804884,77.85341,551.929924,525.062074
0.142614,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127207,-1,79.332562,2.520611,45.274152,31.859972,0,0,0,0,466.203777,66.779091,197.084652,138.8468
0.130356,-1,-1,-1,-1,-1,0,0,0,0,2057.131168,79.319491,439.429851,723.809159
0.140621,-1,26.368318,2.286454,17.59531,8.731838,0,0,0,0,368.665045,62.512394,186.130167,123.716294
0.13418,-1,112.134763,19.184263,63.230202,36.935231,0,0,0,0,213.07288,80.278352,154.485571,44.170214
0.127957,-1,110.43552,11.7601,60.167603,38.691906,0,0,0,0,1862.01576,79.044268,467.33508,629.785592
0.132509,-1,108.51876,12.129747,53.465724,36.427789,0,0,0,0,0,0,0,0
0.125096,-1,108.662511,18.863069,60.716652,37.730017,0,0,0,0,1576.192994,110.285737,639.917567,574.101886
0.13174,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.122082,-1,117.673569,12.8782,59.585029,40.8818,0,0,0,0,630.165236,112.042347,282.603012,198.841408
0.137637,-1,114.449245,13.278256,61.8033,38.84243,0,0,0,0,2011.53363,91.225852,499.71739,690.844546
0.126773,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136464,-1,114.175086,19.205983,64.554008,36.257656,0,0,0,0,0,0,0,0
0.13491,-1,114.638963,8.060796,64.393834,39.835859,0,0,0,0,1269.836823,70.258162,555.217043,517.93032
0.111538,-1,115.12324,19.250396,69.845268,37.169938,0,0,0,0,0,0,0,0
0.135507,-1,108.398155,17.714923,60.761606,36.534239,0,0,0,0,0,0,0,0
0.136851,-1,109.911571,18.984996,61.327272,36.957637,0,0,0,0,0,0,0,0
0.133542,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131024,-1,112.791849,12.047054,55.612374,38.653662,0,0,0,0,1274.33802,56.18096,358.975513,460.986711
0.137952,-1,85.150738,0.802051,29.212947,27.434209,0,0,0,0,3870.826285,63.397702,820.165345,1371.405565
0.136542,-1,104.995603,12.655956,55.170392,35.627309,0,0,0,0,0,0,0,0
0.128861,-1,109.350132,11.38246,59.764231,38.202742,0,0,0,0,0,0,0,0
0.126484,-1,108.028697,18.888192,65.107409,36.873034,0,0,0,0,0,0,0,0
0.137867,-1,115.082063,13.205527,62.067609,39.031969,0,0,0,0,1748.903801,141.74665,538.542303,564.633236
0.138693,-1,110.196286,18.981598,61.571682,36.919977,0,0,0,0,0,0,0,0
0.137322,-1,-1,-1,-1,-1,0,0,0,0,2390.147096,61.144132,588.70001,822.786375
0.132509,-1,75.133939,0.912834,31.138218,22.332805,0,0,0,0,0,0,0,0
0.136149,-1,-1,-1,-1,-1,0,0,0,0,1126.957058,149.602199,376.226068,340.905191
0.133364,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131472,-1,-1,-1,-1,-1,0,0,0,0,1891.304497,122.064309,713.712625,678.241985
0.139202,-1,-1,-1,-1,-1,0,0,0,0,306.144802,154.69275,218.921227,65.251013
0.132197,-1,111.275741,19.155817,68.194974,36.090736,0,0,0,0,0,0,0,0
0.130529,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136095,-1,109.260143,12.632198,60.301036,38.360869,0,0,0,0,0,0,0,0
0.138522,-1,-1,-1,-1,-1,0,0,0,0,1378.944012,71.590197,311.873553,477.412088
0.133003,-1,115.382247,13.495613,62.31125,38.915696,0,0,0,0,0,0,0,0
0.137578,-1,137.598508,7.536225,55.518619,44.190238,0,0,0,0,2075.326402,100.421554,840.076179,833.164025
0.136662,-1,98.027607,2.586709,57.197002,30.05998,0,0,0,0,0,0,0,0
0.139541,-1,109.581636,12.060333,60.726384,38.068075,0,0,0,0,0,0,0,0
0.130322,-1,-1,-1,-1,-1,0,0,0,0,419.097903,94.130181,239.77122,147.185718
0.117116,-1,117.032624,13.460736,60.011548,40.592174,0,0,0,0,340.066612,108.245729,167.753576,89.097212
0.12364,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132509,-1,75.133939,0.912834,31.138218,22.332805,0,0,0,0,0,0,0,0
0.140296,-1,-1,-1,-1,-1,0,0,0,0,1324.523967,73.953228,504.751596,554.398097
0.129891,-1,-1,-1,-1,-1,0,0,0,0,2648.568898,108.905948,700.067772,979.47208
0.141682,-1,109.165139,18.96164,61.292086,36.897692,0,0,0,0,0,0,0,0
0.140171,-1,-1,-1,-1,-1,0,0,0,0,2354.125378,83.37486,701.936338,859.969901
0.123922,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.139198,-1,110.394691,13.766707,61.345033,38.137724,0,0,0,0,0,0,0,0
0.110615,-1,102.54024,10.581841,65.449002,30.363006,0,0,0,0,0,0,0,0
0.136807,-1,96.232052,16.788576,55.649258,29.815296,0,0,0,0,1508.136876,108.206771,601.867097,582.085277
0.131928,-1,110.771633,13.441265,61.235093,38.208192,0,0,0,0,0,0,0,0
0.124827,-1,114.678668,13.277671,52.006662,39.743695,0,0,0,0,198.075588,78.278875,112.681409,43.617051
0.124276,-1,113.279127,13.996197,66.943248,39.737052,0,0,0,0,287.003241,57.653056,124.812056,83.363073
0.137939,-1,55.510971,3.492379,25.82567,18.525332,0,0,0,0,0,0,0,0
0.142843,-1,111.720906,12.372222,55.733119,37.695167,0,0,0,0,0,0,0,0
0.13972,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.110447,-1,115.658294,18.565627,83.0657,33.961466,0,0,0,0,0,0,0,0
0.131456,-1,108.863047,19.130555,66.715124,35.686536,0,0,0,0,0,0,0,0
0.13959,-1,113.049345,14.642321,62.420916,38.332326,0,0,0,0,0,0,0,0
0.135035,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141828,-1,114.645718,19.346996,71.915352,33.743718,0,0,0,0,0,0,0,0
0.137188,-1,-1,-1,-1,-1,0,0,0,0,381.844971,68.740784,193.906975,122.350205
0.136561,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136879,-1,118.862485,8.128332,61.946285,40.714722,0,0,0,0,2234.812486,102.366266,700.341722,802.166549
0.131844,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.133194,-1,-1,-1,-1,-1,0,0,0,0,1691.455278,96.319585,603.400484,619.192705
0.133647,-1,79.33625,14.924434,36.513202,24.34372,0,0,0,0,307.784544,124.05358,180.935882,75.127108
0.134253,-1,105.054,11.919057,58.803393,37.969517,0,0,0,0,467.925361,52.646558,157.840848,155.891236
0.14039,-1,27.059518,2.013361,18.165697,9.051938,0,0,0,0,419.581117,60.5932,215.309588,154.341798
0.132635,-1,112.691299,19.171427,63.287691,36.940968,0,0,0,0,2871.640587,126.847677,735.122466,996.184547
0.136712,-1,-1,-1,-1,-1,0,0,0,0,1653.643619,125.292901,435.189852,609.243575
0.140738,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141241,-1,104.686163,3.622344,61.363917,38.876822,0,0,0,0,135.638135,68.794538,97.379499,24.250261
0.128942,-1,110.359582,19.195538,66.543996,36.084032,0,0,0,0,0,0,0,0
0.138624,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136486,-1,268.173093,2.49373,86.710929,84.667873,0,0,0,0,0,0,0,0
0.1374,-1,114.050963,12.508341,62.892474,38.813839,0,0,0,0,0,0,0,0
0.135551,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.124899,-1,109.502355,10.684756,59.67508,38.331497,0,0,0,0,0,0,0,0
0.139017,-1,108.119323,13.222763,60.82678,37.923463,0,0,0,0,0,0,0,0
0.139926,-1,110.634759,8.202594,60.622207,39.139566,0,0,0,0,690.740167,30.673223,222.529414,238.616535
0.135778,-1,102.01907,18.114309,68.2136,33.089859,0,0,0,0,492.735155,65.025817,192.898318,174.008936
0.136561,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.144481,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141368,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.132509,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.135551,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137802,-1,-1,-1,-1,-1,0,0,0,0,1406.336873,88.807676,517.125642,549.08874
0.140055,-1,64.267235,3.18856,21.069228,20.652783,0,0,0,0,179.550316,77.18636,130.487107,41.978979
0.143148,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13378,-1,65.595553,13.882561,42.406105,18.572222,0,0,0,0,0,0,0,0
0.136486,-1,116.677899,19.421536,75.581838,35.311739,0,0,0,0,0,0,0,0
0.140904,-1,112.312717,13.684533,68.172366,37.390258,0,0,0,0,0,0,0,0
0.136402,-1,113.84848,12.130878,62.462668,39.339392,0,0,0,0,0,0,0,0
0.135215,-1,110.607841,13.621325,61.610357,38.140167,0,0,0,0,0,0,0,0
0.135936,-1,105.276137,11.93117,55.291737,36.19867,0,0,0,0,0,0,0,0
0.144481,-1,113.257973,13.122794,61.715453,38.78233,0,0,0,0,0,0,0,0
0.138056,-1,111.766182,12.010071,59.477026,40.977511,0,0,0,0,1486.608106,82.162304,391.325365,548.462351
0.142043,-1,777.79828,2.612056,221.626362,260.806899,0,0,0,0,0,0,0,0
0.137681,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137172,-1,113.419227,19.216008,66.488754,38.897376,0,0,0,0,0,0,0,0
0.128197,-1,42.751472,0.586398,12.360965,13.290548,0,0,0,0,2921.861805,68.450256,736.118456,1100.648494
0.136965,-1,105.610535,8.003629,61.765298,37.802704,0,0,0,0,1469.314503,135.803895,549.884953,522.930032
0.133894,-1,108.940343,5.42603,59.921413,39.549367,0,0,0,0,603.858246,86.08462,219.701902,178.449985
0.131691,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.13924,-1,103.014356,0.270065,54.822311,39.204154,0,0,0,0,0,0,0,0
0.13253,-1,110.642656,12.827844,56.104497,38.217009,0,0,0,0,0,0,0,0
0.127957,-1,110.43552,19.193403,67.08296,36.446569,0,0,0,0,1862.01576,126.308653,544.993242,663.152418
0.137709,-1,104.241855,7.715582,55.319924,39.018721,0,0,0,0,284.949157,120.386398,162.894359,61.56702
0.13294,-1,118.606085,19.586058,71.707709,34.223228,0,0,0,0,0,0,0,0
0.141039,-1,111.7058,11.570004,55.169738,37.338327,0,0,0,0,0,0,0,0
0.140268,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137939,-1,55.510971,3.492379,24.467615,17.697447,0,0,0,0,0,0,0,0
0.134139,-1,-1,-1,-1,-1,0,0,0,0,2088.602885,77.488723,460.592251,729.125919
0.138236,-1,114.783891,18.80059,62.829025,38.236107,0,0,0,0,0,0,0,0
0.139723,-1,389.461563,2.601094,149.735672,130.465029,0,0,0,0,0,0,0,0
0.138872,-1,108.472059,10.881001,55.19721,37.837717,0,0,0,0,0,0,0,0
0.139402,-1,111.687148,11.981974,62.403947,38.515007,0,0,0,0,0,0,0,0
0.139039,-1,116.09099,14.124759,62.517003,38.985135,0,0,0,0,2015.077609,50.9821,701.582699,832.916115
0.136095,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.134824,-1,113.327976,12.4681,62.116377,39.165478,0,0,0,0,0,0,0,0
0.141322,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.129725,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141453,-1,112.892976,11.577854,62.071612,39.224536,0,0,0,0,0,0,0,0
0.13243,-1,109.960537,9.594336,55.337751,38.409149,0,0,0,0,0,0,0,0
0.1338,-1,113.608913,19.205181,64.150708,36.390785,0,0,0,0,1173.784994,84.387102,321.607026,388.243516
0.129189,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141867,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.126611,-1,129.613844,11.581613,63.88231,42.242712,0,0,0,0,1633.992853,85.051587,450.257498,543.334771
0.137867,-1,-1,-1,-1,-1,0,0,0,0,1748.903801,141.74665,538.542303,564.633236
0.135207,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141763,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.136451,-1,108.100954,12.616834,55.028123,37.489602,0,0,0,0,179.76876,64.600256,112.171689,43.678418
0.117116,-1,-1,-1,-1,-1,0,0,0,0,340.066612,108.245729,167.753576,89.097212
0.141368,-1,68.461133,7.116993,27.965904,21.298085,0,0,0,0,0,0,0,0
0.142143,-1,301.619184,3.056503,90.610806,100.26928,0,0,0,0,0,0,0,0
0.133537,-1,81.475962,7.547772,52.597021,24.317668,0,0,0,0,0,0,0,0
0.138462,-1,-1,-1,-1,-1,0,0,0,0,1740.842899,110.523775,706.137625,694.635777
0.140871,-1,111.173033,12.277192,60.862418,38.281276,0,0,0,0,0,0,0,0
0.13253,-1,110.642656,12.827844,61.436042,38.431105,0,0,0,0,0,0,0,0
0.141667,-1,111.608755,13.311664,61.511677,38.344701,0,0,0,0,0,0,0,0
0.141576,-1,108.929272,16.723008,61.498062,37.517798,0,0,0,0,991.985655,60.6043,395.39584,375.835876
0.139913,-1,111.642518,19.161025,63.298823,36.68119,0,0,0,0,75.89908,69.815794,72.069464,2.384914
0.139999,-1,103.236396,6.146055,54.804164,39.414096,0,0,0,0,0,0,0,0
0.139441,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.111577,-1,132.687082,43.117669,104.972241,26.868787,0,0,0,0,0,0,0,0
0.133142,-1,-1,-1,-1,-1,0,0,0,0,2465.575698,106.993805,666.735883,911.818945
0.134593,-1,110.02598,11.738527,62.212387,38.463152,0,0,0,0,1942.812675,132.235769,772.789053,738.926211
0.124457,-1,113.599116,12.403838,65.989802,40.659452,0,0,0,0,365.624957,80.318234,190.527334,123.593274
0.118063,-1,58.082936,4.642519,25.19492,17.598112,0,0,0,0,0,0,0,0
0.138192,-1,108.67341,14.699081,58.035676,38.628537,0,0,0,0,2208.478384,127.35726,667.171672,724.880366
0.124479,-1,70.685159,0.41241,31.460782,22.672589,0,0,0,0,0,0,0,0
0.142188,-1,111.584873,12.808304,55.145055,37.186266,0,0,0,0,0,0,0,0
0.143313,-1,2.278717,0.474517,1.322231,0.629396,0,0,0,0,0,0,0,0
0.141942,-1,111.094167,11.457377,65.591099,39.39186,0,0,0,0,0,0,0,0
0.141851,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137939,-1,110.740145,11.426223,61.233995,38.570063,0,0,0,0,0,0,0,0
0.135103,-1,-1,-1,-1,-1,0,0,0,0,1252.334201,89.949503,506.940544,463.88439
0.134043,-1,113.675123,19.240381,63.710865,36.918443,0,0,0,0,1640.757094,94.289715,618.974011,705.080597
0.132741,-1,114.076135,13.078643,61.846412,38.785146,0,0,0,0,0,0,0,0
0.135936,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.137087,-1,117.516341,19.48965,70.805222,33.938066,0,0,0,0,0,0,0,0
0.137259,-1,359.291158,2.602676,140.031439,124.85572,0,0,0,0,0,0,0,0
0.135551,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.14433,-1,114.384097,16.442426,62.289078,38.416806,0,0,0,0,0,0,0,0
0.133083,-1,58.864981,3.367662,28.957197,19.610478,0,0,0,0,0,0,0,0
0.13959,-1,29.797419,1.798204,13.327964,8.502185,0,0,0,0,0,0,0,0
0.136686,-1,112.041378,19.16219,66.552048,39.110671,0,0,0,0,117.075853,61.419435,91.374969,20.070578
0.132583,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.141229,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.131472,-1,111.380914,12.308037,66.62812,37.515613,0,0,0,0,1891.304497,122.064309,713.712625,678.241985
0.135831,-1,21.905105,0.28235,6.561372,6.92127,0,0,0,0,0,0,0,0
0.140796,-1,117.049518,14.55549,62.390644,39.188429,0,0,0,0,0,0,0,0
0.110447,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.127457,-1,27.845945,10.581841,17.290245,5.707448,0,0,0,0,429.748913,75.381064,209.072064,138.060349
0.140988,-1,12.17494,0.843392,4.407539,3.916157,0,0,0,0,699.785171,82.589171,219.57521,217.525748
0.138241,-1,114.926403,13.543782,66.750228,39.75722,0,0,0,0,1340.861203,75.958343,373.446024,486.360756
0.13917,-1,39.784082,3.294179,19.115303,11.873309,0,0,0,0,0,0,0,0
0.14033,-1,112.01984,19.203049,68.810304,36.089034,0,0,0,0,0,0,0,0
0.141368,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0
0.140195,-1,110.413302,12.91762,61.085311,38.14802,0,0,0,0,0,0,0,0
0.134559,-1,110.958562,11.122855,61.02362,38.718887,0,0,0,0,798.308591,60.160295,256.501625,251.779635
